Date,mpob,icdx,sentiment,arima
2017-08-14,2639.5,8660,0.6,0.4391382419
2017-08-15,2624.5,8665,0.5,0.4460396905
2017-08-16,2609,8555,0.3333333333,0.4390721378
2017-08-17,2620,8555,0.25,0.4335498355
2017-08-18,2637.5,8660,0.8,0.4385597347
2017-08-21,2654.5,8770,0,0.4450447052
2017-08-22,2695.5,8955,0.5,0.4518659828
2017-08-23,2693.5,8925,0.75,0.4678546528
2017-08-24,2712,9020,0.3333333333,0.4650677051
2017-08-25,2705.5,8980,0.6666666667,0.4726006179
2017-08-28,2707.5,8945,0.5,0.4687474182
2017-08-29,2702,8820,0,0.469640158
2017-08-30,2680,8820,0,0.4675251292
2017-09-05,2725.5,9100,0.3333333333,0.4586590749
2017-09-06,2734,9035,,0.4781809664
2017-09-07,2733.5,9145,0.25,0.4797430189
2017-09-08,2759.5,9165,0,0.4798059392
2017-09-11,2786.5,9225,1,0.4900803171
2017-09-12,2813.5,,0.5,0.499204111
2017-09-13,2840,9390,0.8,0.5096560807
2017-09-14,2868.5,9625,1,0.5193185136
2017-09-15,2865.5,,0,0.5294126276
2017-09-18,2849,,0.25,0.5268850811
2017-09-19,2818.5,9345,0.25,0.520110999
2017-09-20,2784.5,9330,0,0.5079748532
2017-09-21,2775,9330,0.5,0.4952277333
2017-09-25,2710,9210,1,0.4930375579
2017-09-26,2728,9335,0.6666666667,0.4673197164
2017-09-27,2736.5,9360,0.75,0.4776609585
2017-09-28,2713.5,9240,0.5,0.4802613093
2017-09-29,2716,9195,0,0.4712317799
2017-10-02,2698.5,,0.5,0.47358974
2017-10-03,2697.5,9125,0.3333333333,0.465281031
2017-10-04,2719,9195,0.6,0.4659304768
2017-10-05,2737,9220,0.75,0.4749112009
2017-10-06,2730,9245,0.6666666667,0.4813477889
2017-10-09,2740,9230,0.5,0.4781662572
2017-10-10,2719,9105,0.6666666667,0.4821641633
2017-10-11,2691,9125,0.3333333333,0.4727447432
2017-10-12,2716.5,9230,1,0.4623402261
2017-10-13,2729,9230,1,0.4737874355
2017-10-16,2744,9265,0,0.4778076378
2017-10-17,2748.5,9185,0.5,0.484245925
2017-10-19,2713,9160,0.4285714286,0.4853420311
2017-10-20,2724.5,9170,0.2,0.4701203573
2017-10-23,2751.5,9300,1,0.4761147761
2017-10-24,2771.5,9260,0.6666666667,0.4863451053
2017-10-25,2777.5,9370,0.4285714286,0.494041604
2017-10-26,2785.5,9375,1,0.4961408827
2017-10-27,2806,9385,0.25,0.4984619268
2017-10-30,2820.5,,0.6666666667,0.5060954474
2017-10-31,2786.5,,0.6,0.5112244893
2017-11-01,2801,9430,0.75,0.4970094481
2017-11-02,2802,9430,0.5,0.5040115492
2017-11-03,2791.5,9365,1,0.5033439097
2017-11-06,2769,9195,0.75,0.499599261
2017-11-07,2763,9225,0,0.4912031134
2017-11-08,2766,9260,0.6,0.4890598335
2017-11-09,2784.5,9260,1,0.4906433524
2017-11-10,2757,9260,0.6666666667,0.4984075969
2017-11-13,2733.5,9260,0,0.486756691
2017-11-14,2709.5,9230,0.2857142857,0.4781819283
2017-11-15,2693,9230,0.5,0.4688614918
2017-11-16,2686.5,,1,0.4631167097
2017-11-17,2658.5,,,0.4617427104
2017-11-20,2595.5,8960,1,0.4507950086
2017-11-21,2560,,0.5,0.426459086
2017-11-22,2545,,0.6,0.4143202137
2017-11-23,2527.5,8830,0.2,0.4094844778
2017-11-24,2539.5,8835,,0.4037490157
2017-11-27,2492.5,8800,0.25,0.4100630714
2017-11-28,2478.5,8765,0,0.3903314765
2017-11-29,2464.5,8760,0.2,0.3865605294
2017-11-30,2473.5,,0,0.3810361561
2017-12-04,2498.5,8775,0,0.3854383346
2017-12-05,2448.5,8745,0.5,0.3959503225
2017-12-06,2449,8745,0.3333333333,0.3745864303
2017-12-07,2432,8675,0.2,0.3767663101
2017-12-08,2423.5,8605,0,0.3690304498
2017-12-11,2382.5,8570,0.5,0.3666739994
2017-12-12,2398.5,8570,0.3333333333,0.3509750491
2017-12-13,2388,8570,0.25,0.358740137
2017-12-14,2338.5,8535,0.4,0.3539232766
2017-12-15,2367.5,8560,0,0.3347237343
2017-12-18,2397,8515,0,0.3484968414
2017-12-19,2388,,0.6666666667,0.3586592172
2017-12-20,2389.5,8515,0,0.3549115385
2017-12-21,2371,8420,0.4,0.3561134772
2017-12-22,2351.5,8420,0,0.3473529862
2017-12-26,2376,,0,0.340226107
2017-12-27,2415,8485,1,0.3511654497
2017-12-28,2435.5,8500,0.6666666667,0.3660791803
2017-12-29,2400,8500,0.2,0.3734971323
2018-01-02,2468.5,8550,0.5,0.3582357778
2018-01-03,2490.5,8640,0.75,0.3866432454
2018-01-04,2517,8640,1,0.3922900812
2018-01-05,2538,8705,0.5,0.403213461
2018-01-08,2514,8705,0.75,0.4105912574
2018-01-09,2539,8705,0.5,0.398888501
2018-01-10,2549,,0.6666666667,0.410161903
2018-01-11,2523.5,8625,0.3333333333,0.4127866706
2018-01-12,2493.5,8530,1,0.4025310689
2018-01-15,2482.5,8530,0.6666666667,0.3915036669
2018-01-16,2462.5,8560,0,0.3874373565
2018-01-17,2458.5,8425,0,0.3799902939
2018-01-18,2454,8425,0,0.3797898013
2018-01-19,2426,8425,0.5,0.378202146
2018-01-22,2441,8415,,0.3670692576
2018-01-23,2449.5,8435,0.1666666667,0.3743619364
2018-01-24,2469,8515,0.1428571429,0.3769797936
2018-01-25,2463.5,8515,0.8,0.3850292038
2018-01-26,2457,8515,0.2,0.3821520188
2018-01-29,2479,8590,0.5,0.3793372435
2018-01-30,2461,8590,0.3333333333,0.3882915629
2018-02-01,2450,8660,0,0.3800468389
2018-02-02,2437,8660,0.5,0.3767196494
2018-02-05,2461.5,8670,0.4,0.3714883813
2018-02-06,2463,8670,0.6,0.3818137435
2018-02-07,2480.5,8670,0.5,0.3819173351
2018-02-08,2467,8670,0.5,0.3892296006
2018-02-09,2472.5,8740,0,0.3828162541
2018-02-12,2493,,0,0.3852890384
2018-02-13,2497.5,8890,0.3333333333,0.3933075202
2018-02-14,2480.5,8875,0.6,0.3943870771
2018-02-15,2488.5,8855,0.25,0.3876631379
2018-02-19,2479,8855,1,0.3911611341
2018-02-20,2499.5,8885,0.6,0.386677648
2018-02-21,2494,8885,0,0.3957602239
2018-02-22,2492,8885,0.5,0.3928004199
2018-02-23,2508,8885,0,0.3922071064
2018-02-26,2529.5,8930,1,0.3986601193
2018-02-27,2535.5,8995,0.75,0.4065399655
2018-02-28,2547,9095,0.3333333333,0.4085147506
2018-03-01,2555.5,9095,0.5,0.4128605088
2018-03-02,2494,9025,0.5,0.4154633785
2018-03-05,2460.5,9025,,0.3900900065
2018-03-06,2468.5,9025,0.5,0.378882883
2018-03-07,2454.5,8945,0.6,0.3828741475
2018-03-08,2427.5,8945,0,0.3774499069
2018-03-09,2383,8830,1,0.3681964197
2018-03-12,2376,8830,,0.3507516928
2018-03-13,2391.5,,0.3333333333,0.3492483639
2018-03-14,2417.5,8830,1,0.3560807193
2018-03-15,2422,8830,0.5,0.3666979538
2018-03-16,2438.5,8860,1,0.3679138302
2018-03-19,2425,8865,0.5,0.3740946677
2018-03-20,2432,8865,0,0.3674614728
2018-03-21,2436,8865,1,0.3707482306
2018-03-22,2427,8865,0,0.3720041128
2018-03-23,2414.5,8875,,0.3682732187
2018-03-26,2413,8875,,0.3637674535
2018-03-27,2409.5,8875,0.5,0.3633454718
2018-03-28,2405,8875,0.3333333333,0.3620351222
2018-03-29,2393.5,8875,0.5,0.3606127815
2018-03-30,2402.5,,0,0.3561591144
2018-04-02,2431,8925,0.5,0.3601786279
2018-04-03,2438,8930,0.5,0.3714141059
2018-04-04,2435,8930,0.4,0.3733643425
2018-04-05,2455.5,8935,0,0.3720197712
2018-04-06,2464,8940,1,0.3799679531
2018-04-09,2453.5,8945,,0.3823107105
2018-04-10,2447.5,8945,0,0.3780637285
2018-04-11,2423.5,8925,0.5,0.3759314042
2018-04-12,2411,,0.4,0.3660053316
2018-04-13,2412.5,8915,,0.3620442033
2018-04-16,2385,8805,0.5,0.3632455146
2018-04-17,2373.5,8770,0.25,0.352195518
2018-04-18,2387,8770,0.5,0.3489438202
2018-04-19,2391,8735,0.6666666667,0.3545960075
2018-04-20,2394,8735,0,0.3558337671
2018-04-23,2392,8755,0,0.3574207937
2018-04-24,2383,8755,0.1666666667,0.3562222444
2018-04-25,2388,8755,0.25,0.3523715875
2018-04-26,2387.5,8755,0.5,0.354783149
2018-04-27,2380,,1,0.3543582957
2018-04-30,2349.5,8745,,0.3515203378
2018-05-02,2370.5,8770,0.75,0.3394288138
2018-05-03,2359,8655,0,0.3489712351
2018-05-04,2334.5,8625,0.5,0.343433731
2018-05-07,2366,8630,1,0.3345070932
2018-05-08,2377,8630,0.6666666667,0.3481636598
2018-05-14,2407.5,8685,0.25,0.3509022885
2018-05-15,2408.5,8685,0.6666666667,0.3636850706
2018-05-16,2400.5,8760,0,0.3627354059
2018-05-17,2399,8720,,0.3589672056
2018-05-18,2421,8760,0.3333333333,0.3584653445
2018-05-21,2423,8760,0.6666666667,0.3671865623
2018-05-22,2427.5,8760,0.5,0.3674969647
2018-05-23,2416.5,8830,1,0.369497924
2018-05-24,2443,8830,0.5,0.3645406772
2018-05-25,2418,8810,1,0.375497212
2018-05-28,2372,8630,0.5,0.3643716657
2018-05-30,2366.5,8605,0.3333333333,0.3469305059
2018-05-31,2385,8595,0.6666666667,0.3461462479
2018-06-01,2394,,0.25,0.3535110559
2018-06-04,2407,8585,0,0.35747014
2018-06-05,2368,8500,0,0.3628400575
2018-06-06,2384.5,8500,1,0.3459661818
2018-06-07,2373,8470,0,0.3539228759
2018-06-08,2353.5,8470,0.25,0.3482780006
2018-06-11,2340,,0,0.3413311603
2018-06-12,2340.5,,0.5,0.3368418237
2018-06-13,2317,,0.5,0.3370675055
2018-06-14,2279,,,0.3279183222
2018-06-18,2307,8425,,0.3136590051
2018-06-19,2231,,0.2,0.3263137552
2018-06-20,2247.5,,0.2,0.2943029698
2018-06-21,2253.5,8165,0.5,0.3047801253
2018-06-22,2267.5,8165,0,0.3059495535
2018-06-25,2250.5,8165,0,0.3118113759
2018-06-26,2277,8190,1,0.3052628836
2018-06-27,2279,8190,0.3333333333,0.3158032522
2018-06-28,2309.5,8390,1,0.3154335708
2018-06-29,2295.5,8390,0.6666666667,0.327987255
2018-07-02,2313.5,8390,,0.3211795475
2018-07-03,2285,8380,0.3333333333,0.328706205
2018-07-04,2279.5,8380,0.6666666667,0.3162743247
2018-07-05,2276.5,8380,0.3333333333,0.3150484275
2018-07-06,2274.5,8245,0,0.3141147114
2018-07-09,2262.5,8220,0,0.3133812789
2018-07-10,2242.5,8095,1,0.3091246735
2018-07-11,2204,8035,0,0.3012828915
2018-07-12,2180,7965,0.2,0.286359659
2018-07-13,2159,8055,0.2857142857,0.278087843
2018-07-16,2164.5,7920,0.4,0.2706005799
2018-07-17,2156,7850,1,0.2740392208
2018-07-18,2193.5,7850,0.3333333333,0.2707878908
2018-07-19,2195.5,7855,0.6,0.2864925666
2018-07-20,2165.5,,0,0.2858054988
2018-07-23,2162,,0.6666666667,0.2736057753
2018-07-24,2143,,0.4,0.2730355946
2018-07-25,2132,,0.3333333333,0.2647800376
2018-07-26,2169.5,,0.5,0.2616862165
2018-07-27,2152,,,0.2775879652
2018-07-30,2154.5,,0,0.2690113782
2018-07-31,2154.5,,,0.2711868496
2018-08-01,2177.5,,0.5,0.270499118
2018-08-02,2177,,0,0.2795302673
2018-08-03,2144,,0,0.278983068
2018-08-06,2176,,0.5,0.2655605836
2018-08-07,2182.5,,0.75,0.2795124595
2018-08-08,2198.5,,0.8,0.2805258785
2018-08-09,2206,,0.5,0.2875500676
2018-08-10,2202,,0,0.2900102906
2018-08-13,2192,,0.6,0.2874734069
2018-08-14,2176.5,,0.25,0.2836479687
2018-08-15,2176,,0,0.277515975
2018-08-16,2170,,0.5,0.277948815
2018-08-17,2184,,0.5,0.2756798145
2018-08-20,2190.5,,,0.2818259679
2018-08-21,2194,,1,0.2839871261
2018-08-23,2190.5,,0,0.2851727682
2018-08-24,2178.5,,0.5,0.2835562382
2018-08-27,2171.5,,0.5,0.2785604319
2018-08-28,2189.5,,0.5714285714,0.2761694435
2018-08-29,2177.5,,1,0.283722367
2018-08-30,2179,,0.2,0.278361382
2018-09-03,2197.5,,1,0.2796928211
2018-09-04,2215,,0.5,0.2868214885
2018-09-05,2220.5,,0.8,0.2931149707
2018-09-06,2216.5,,0,0.295073112
2018-09-07,2210,,0.3333333333,0.2929999552
2018-09-12,2209,,0.6,0.2901546927
2018-09-13,2210,,0.6,0.2898878101
2018-09-14,2201,,0.3333333333,0.290443847
2018-09-18,2171,,0.5,0.2869236985
2018-09-19,2135.5,,0,0.2751510051
2018-09-20,2121.5,,1,0.2617680786
2018-09-21,2118,,0.25,0.2573385855
2018-09-24,2124.5,,0.6666666667,0.256704991
2018-09-25,2114.5,,0.5,0.2600497965
2018-09-26,2115,,0.6666666667,0.2560005245
2018-09-27,2090,,1,0.2564773721
2018-09-28,2064.5,,1,0.2461029934
2018-10-01,2087,,1,0.2367153147
2018-10-02,2084.5,,1,0.2468157527
2018-10-03,2082.5,,0.5,0.2450157865
2018-10-04,2099,,1,0.2449917712
2018-10-05,2100.5,,1,0.2515210533
2018-10-08,2094,,0.5714285714,0.2510575492
2018-10-09,2088.5,,0.3333333333,0.2487149221
2018-10-10,2088.5,,1,0.2465407006
2018-10-11,2061.5,,0,0.246498467
2018-10-12,2083.5,,1,0.2357347905
2018-10-15,2088.5,,,0.2458087205
2018-10-16,2094,,0.4,0.2468631275
2018-10-17,2095.5,,0.5,0.2492959027
2018-10-18,2088.5,,0.3333333333,0.2497554928
2018-10-19,2069,,0.3333333333,0.2463505239
2018-10-22,2080.5,,1,0.2388002911
2018-10-23,2081.5,,0.75,0.2441203009
2018-10-24,2052.5,,0,0.2441057935
2018-10-25,2038,,0,0.2326979076
2018-10-26,2028.5,,0,0.2279176927
2018-10-29,2031,,,0.2241309085
2018-10-30,2018,,0.6666666667,0.2258559992
2018-10-31,2007,,0,0.2209297738
2018-11-01,1984.5,,0.5,0.2169706436
2018-11-02,1958,,,0.2081273168
2018-11-05,1953,,0,0.1982024167
2018-11-07,1948.5,,1,0.1973320289
2018-11-08,1928.5,,0.5,0.1958099696
2018-11-09,1897,,0.6666666667,0.1882924416
2018-11-12,1872,,0,0.1763782863
2018-11-13,1844,,0,0.1671726056
2018-11-14,1768.5,,0,0.156812342
2018-11-15,1746,,0.5,0.1276207008
2018-11-16,1736,,0,0.1216161518
2018-11-19,1728.5,,0.5,0.1182931694
2018-11-21,1717.5,,0.25,0.1164677488
2018-11-22,1731,,0.5,0.1130522797
2018-11-23,1764.5,,0.3636363636,0.11858869
2018-11-26,1749,,0,0.1316104268
2018-11-27,1718,,0.2,0.1242557711
2018-11-28,1734.5,,0,0.1123404485
2018-11-29,1759.5,,0.5,0.1194765592
2018-11-30,1764.5,,,0.128755861
2018-12-03,1772,,0.4,0.1307733442
2018-12-04,1775.5,,0.4,0.1337842161
2018-12-05,1722.5,,0,0.1341949336
2018-12-06,1725.5,,0.2,0.1124096728
2018-12-07,1740.5,,0.5,0.1157409246
2018-12-10,1738.5,,0.4,0.1213220693
2018-12-11,1734.5,,,0.1206165705
2018-12-12,1755,,0,0.119736148
2018-12-13,1787.5,,0.6666666667,0.1275010429
2018-12-14,1798,,0.25,0.1397748804
2018-12-17,1801.5,,0,0.1431342833
2018-12-18,1831.5,,0.5,0.1441379169
2018-12-19,1909,,0.5,0.1556006522
2018-12-20,1944.5,,,0.1856644036
2018-12-21,1927,,0,0.1974526803
2018-12-24,1900,,,0.1891532716
2018-12-26,1924,,0.3333333333,0.177867599
2018-12-27,1918.5,,0.5,0.1875671672
2018-12-28,1942.5,,0,0.1847269886
2019-01-02,2019.5,7000,0,0.1956602444
2019-01-03,2030,7160,0,0.2258651784
2019-01-04,2036.5,6830,,0.2268553788
2019-01-07,2027.5,6835,,0.2295806502
2019-01-08,2041.5,7025,0.5,0.2245177716
2019-01-09,2036.5,7050,0.5,0.2298452931
2019-01-10,2023,7050,0.5,0.2277141566
2019-01-11,2010.5,7020,1,0.2226357879
2019-01-14,2014,7005,0.5,0.2180448088
2019-01-15,2004.5,7025,,0.2196865311
2019-01-16,2008.5,7110,0.5,0.2159495203
2019-01-17,2006.5,7140,0.5,0.2182150993
2019-01-18,2044,7165,0.75,0.2171652139
2019-01-22,2054,7240,1,0.2324630412
2019-01-23,2066,7250,0.6666666667,0.2351568333
2019-01-24,2088.5,7290,0.3333333333,0.2397712871
2019-01-25,2091,7275,1,0.2481434461
2019-01-28,2127,7355,0,0.2478079636
2019-01-29,2121,7355,0.3333333333,0.2625754811
2019-01-30,2120.5,7355,0.3333333333,0.2584585787
2019-01-31,2083,7350,0.6666666667,0.2585372007
2019-02-01,2127,7350,0,0.2430404249
2019-02-04,2092,7350,0.6666666667,0.2620378947
2019-02-07,2153,7350,1,0.2463318913
2019-02-08,2133,7340,0.25,0.2729975435
2019-02-11,2120,7355,0,0.2624186565
2019-02-12,2116.5,7355,0,0.2576808133
2019-02-13,2116.5,7355,0.7,0.2568190742
2019-02-14,2117.5,7380,0.5714285714,0.256054363
2019-02-15,2107,7365,0.5,0.257379439
2019-02-18,2113.5,7470,0.6666666667,0.253089034
2019-02-19,2110.5,7470,0.5,0.2560407057
2019-02-20,2080,7470,0.6,0.2544892403
2019-02-21,2067.5,7470,0.5,0.2423621613
2019-02-22,2057.5,7470,0.6666666667,0.2384727178
2019-02-25,2039,7270,0,0.2345890189
2019-02-26,1984,7185,0.3333333333,0.2278124347
2019-02-27,1948,7090,0.4,0.2065982863
2019-02-28,1902,7065,0,0.193910139
2019-03-01,1944.5,7065,0.3333333333,0.1764965452
2019-03-04,1960,7065,0.6666666667,0.1960041
2019-03-05,1934,7065,0.8,0.2013570935
2019-03-06,1941,7075,1,0.1908195688
2019-03-07,1932.5,7075,0.5714285714,0.1944773714
2019-03-08,1923,7105,0.6666666667,0.1895663682
2019-03-11,1906.5,7105,0.5,0.1865395453
2019-03-12,1898.5,7105,1,0.1805243751
2019-03-13,1878.5,7105,0.4,0.1776197316
2019-03-14,1853,7045,0.6666666667,0.1699828539
2019-03-15,1838,7080,0.6666666667,0.1605476328
2019-03-18,1834,6955,1,0.1555028706
2019-03-19,1868,6965,1,0.154468692
2019-03-20,1889,6975,0.5714285714,0.1687749461
2019-03-21,1893,7010,1,0.1762837382
2019-03-22,1864,7010,1,0.1772724273
2019-03-25,1885.5,7010,0.25,0.1650048565
2019-03-26,1904,7010,0,0.1741891538
2019-03-27,1887,7010,0.5,0.1807731335
2019-03-28,1866.5,7010,,0.1737282512
2019-03-29,1869,7025,,0.1662911945
2019-04-01,1923,7025,0,0.1672859379
2019-04-02,1964,7045,1,0.1891602549
2019-04-03,1991.5,7045,0.6666666667,0.2043574806
2019-04-04,2014,7110,0.5,0.2143087946
2019-04-05,2038,7195,1,0.2218527768
2019-04-08,2035.5,7195,0.5,0.2298653541
2019-04-09,2061,7210,0,0.2277695365
2019-04-10,2045.5,7195,1,0.2381595722
2019-04-11,2021.5,7190,0,0.2306225564
2019-04-12,2016,7190,0.1428571429,0.2215264611
2019-04-15,2020,7195,1,0.2201072761
2019-04-16,2021.5,7120,0,0.2216590331
2019-04-17,2054.5,7120,0,0.2227452436
2019-04-18,2052.5,7110,1,0.2363138905
2019-04-19,2051.5,7110,0.3333333333,0.2340679658
2019-04-22,2057.5,7110,1,0.2337869409
2019-04-23,2030.5,7035,0.2,0.2359320307
2019-04-24,2019.5,7035,0,0.2243819418
2019-04-25,2031,7035,0.5,0.2212933996
2019-04-26,1990,6900,0,0.2261790856
2019-04-29,1976,6900,1,0.2092402943
2019-04-30,1981.5,6900,0.3333333333,0.2056433175
2019-05-02,1960,6900,1,0.2079622768
2019-05-03,1963,6900,0,0.199151685
2019-05-06,1918,6590,0.3333333333,0.2019374897
2019-05-07,1946.5,6590,0.5,0.183172653
2019-05-08,1951,6590,0.6666666667,0.1964895886
2019-05-09,1918,6585,0.5,0.1972922512
2019-05-10,1910.5,6585,0,0.1841220862
2019-05-13,1916.5,6585,0,0.1825735086
2019-05-14,1924,6585,1,0.184352333
2019-05-15,1954.5,6585,0.3333333333,0.187683417
2019-05-16,1979,6780,,0.2003101447
2019-05-17,1982.5,6795,,0.2088818187
2019-05-21,1971,6795,1,0.2093226357
2019-05-22,1980,6795,,0.2042871884
2019-05-23,1938.5,6635,0.5,0.2078523623
2019-05-24,1928.5,6605,0,0.190556153
2019-05-27,1949.5,6605,1,0.1884048906
2019-05-28,1951,6690,0.75,0.197158978
2019-05-29,1970.5,6815,0.5,0.1971692345
2019-05-30,1970.5,6815,0.3333333333,0.2057989317
2019-05-31,1968.5,6815,0.5,0.2045863518
2019-06-03,1990,6815,1,0.2035344843
2019-06-04,1986,6815,0,0.2122952938
2019-06-07,1974.5,6815,,0.2096473272
2019-06-10,1953.5,6645,1,0.2054359386
2019-06-11,1971,6645,0,0.1971088441
2019-06-12,1960,6600,0.75,0.2047301562
2019-06-13,1986,6600,0.5,0.1998574488
2019-06-14,1990,6620,1,0.2112360159
2019-06-17,1981.5,6690,0.3333333333,0.2117734943
2019-06-18,1991.5,6690,1,0.2080414247
2019-06-19,1973.5,6690,0.3333333333,0.2124352541
2019-06-20,1967.5,6690,,0.2042802134
2019-06-21,1971,6690,0.3333333333,0.20284909
2019-06-24,1941,6645,0.6666666667,0.204422272
2019-06-25,1931.5,6620,0.25,0.1920971686
2019-06-26,1909,6600,0.5,0.1897365917
2019-06-27,1893.5,6545,0.6666666667,0.1806737327
2019-06-28,1872.5,6520,0.25,0.1754161692
2019-07-01,1897.5,6505,0,0.1678220699
2019-07-02,1885.5,6505,0,0.1787679427
2019-07-03,1869,6505,0.3333333333,0.1731925919
2019-07-04,1880.5,6505,0,0.1672754612
2019-07-05,1873.5,6505,,0.1723197071
2019-07-08,1868.5,6445,0.3333333333,0.1686327537
2019-07-09,1865,6445,0.3333333333,0.1674619895
2019-07-10,1864,6445,0.3333333333,0.1661416182
2019-07-11,1878.5,6445,0.5,0.165645064
2019-07-12,1869,6445,0.5,0.1717832876
2019-07-15,1879.5,6445,1,0.1674133037
2019-07-16,1871.5,6435,1,0.1721101254
2019-07-17,1867,6465,1,0.1682423681
2019-07-18,1874.5,6465,0,0.1667051417
2019-07-19,1866.5,6465,0,0.1699912233
2019-07-22,1875,6455,0,0.1663315671
2019-07-23,1882,6465,0.6,0.1703481738
2019-07-24,1903,6465,1,0.1727259588
2019-07-25,1919,6550,0.3333333333,0.1809971765
2019-07-26,1928.5,6550,1,0.1868023828
2019-07-29,1927.5,6655,0,0.1899271686
2019-08-01,1984,6780,1,0.1890127012
2019-08-02,1976,6810,0,0.2116818538
2019-08-05,2000.5,6800,0.5,0.2062267231
2019-08-06,2011.5,6840,0,0.2167973606
2019-08-07,2010,6840,1,0.2197832276
2019-08-08,2041,6840,0.6666666667,0.2183449665
2019-08-09,2078.5,6905,0.8,0.231339965
2019-08-13,2121.5,7115,0.5,0.2449448939
2019-08-14,2122,7115,0.6666666667,0.2612779756
2019-08-15,2121.5,7025,0.5,0.2598346213
2019-08-16,2122.5,7215,0,0.2590604006
2019-08-19,2103.5,7110,0,0.2588654239
2019-08-20,2105,7110,1,0.2509573631
2019-08-21,2113.5,7110,0.5,0.2526457228
2019-08-22,2151,7265,0.5,0.2559432847
2019-08-23,2154,7265,,0.2710547709
2019-08-26,2195.5,7340,0.5,0.2711184431
2019-08-27,2155,7340,,0.2877655098
2019-08-28,2160.5,7340,0.5,0.2693155031
2019-08-29,2145.5,7295,0,0.2728564427
2019-08-30,2154.5,7275,0,0.2662261127
2019-09-03,2115,7095,,0.270454693
2019-09-04,2102,7095,0.4,0.2548005333
2019-09-05,2090,7055,1,0.2507414753
2019-09-06,2107.5,7055,0,0.2463061342
2019-09-10,2112,7055,0,0.2539655717
2019-09-11,2121,7055,1,0.2557723917
2019-09-12,2113,6905,1,0.2592549614
2019-09-13,2092,6995,1,0.2555410721
2019-09-17,2140.5,7355,,0.2469971299
2019-09-18,2122.5,7355,0,0.2674095844
2019-09-19,2111,7255,0.5,0.2582807392
2019-09-20,2091,7185,0,0.2548638191
2019-09-23,2089,7145,1,0.2467603176
2019-09-24,2047,,1,0.2460766142
2019-09-25,2048,,,0.2297913574
2019-09-26,2050,6980,0,0.2318875
2019-09-27,2027.5,6960,0.8,0.2326452427
2019-09-30,2028.5,6935,0,0.2237301889
2019-10-01,2073,6935,0.4,0.2254195967
2019-10-02,2077.5,6935,0.6,0.2429217468
2019-10-03,2069,6935,0.6666666667,0.2433540219
2019-10-04,2085.5,6935,0,0.2402084659
2019-10-07,2083.5,6935,1,0.246547423
2019-10-08,2078.5,6940,0,0.244532185
2019-10-09,2106.5,7035,0,0.2430937429
2019-10-10,2103.5,7035,0.5,0.2545866516
2019-10-11,2094.5,7030,0,0.2520790553
2019-10-14,2073,7015,0.5,0.2488918788
2019-10-15,2058.5,7015,0.5,0.240235679
2019-10-16,2106.5,7080,0.75,0.2347521121
2019-10-17,2105,7100,,0.2550305439
2019-10-18,2101,7210,0.3333333333,0.2529149864
2019-10-21,2121,7210,0,0.2518844421
2019-10-22,2111.5,7235,0.5,0.259598963
2019-10-23,2150,7235,1,0.254328771
2019-10-24,2175,7400,0.5,0.2708599013
2019-10-25,2268,7470,1,0.2793719801
2019-10-29,2265,7475,0.3333333333,0.3161904053
2019-10-30,2298.5,7735,0.6666666667,0.3115975117
2019-10-31,2280,7745,0.4,0.3248682307
2019-11-01,2353.5,7810,0,0.3152581516
2019-11-04,2348,7950,0.6666666667,0.3449522929
2019-11-05,2402.5,7950,0,0.3406547935
2019-11-06,2404.5,8090,,0.3628316669
2019-11-07,2407.5,8090,0.5,0.361650047
2019-11-08,2421,8185,0.6666666667,0.361853376
2019-11-11,2481.5,8475,0.6666666667,0.3674876292
2019-11-12,2493.5,8380,0.6666666667,0.3907575584
2019-11-13,2505,8380,1,0.3940075599
2019-11-14,2511.5,8380,1,0.3982607707
2019-11-15,2478,8380,0,0.3998618501
2019-11-18,2483,8420,1,0.3853211255
2019-11-19,2512,8420,,0.3888149923
2019-11-20,2557,8530,0,0.4002075071
2019-11-21,2578.5,8530,1,0.417752828
2019-11-22,2589.5,8645,1,0.4254178716
2019-11-25,2637.5,8705,0,0.4286200155
2019-11-26,2587,8680,0.25,0.4470302358
2019-11-27,2610,8575,0.3333333333,0.4244257585
2019-11-28,2588,8575,0.6666666667,0.4356197449
2019-11-29,2658,8690,0.75,0.4254627932
2019-12-02,2631.5,8630,0.6666666667,0.45445174
2019-12-03,2644.5,8880,0,0.4423102651
2019-12-04,2695.5,8880,1,0.4478970815
2019-12-05,2705,8880,,0.4680304817
2019-12-06,2756,8880,0.5,0.4692643619
2019-12-09,2820,9195,0.6666666667,0.4905266281
2019-12-10,2836,9195,1,0.5139311882
2019-12-11,2807.5,9195,,0.5177220463
2019-12-12,2827,9210,1,0.5056506536
2019-12-13,2847.5,9210,,0.5134093426
2019-12-16,2856,9720,,0.5204863849
2019-12-17,2897,9720,1,0.5238668254
2019-12-18,2833,9805,0.5,0.5405681117
2019-12-19,2842.5,9810,0.6666666667,0.5126568945
2019-12-20,2880,9955,0.6666666667,0.5185180107
2019-12-23,2875.5,10015,1,0.5329820094
2019-12-24,2883.5,,1,0.5300262383
2019-12-26,2895,10280,0,0.5345658178
2019-12-27,2992.5,10465,1,0.5379499692
2019-12-30,3015.5,10620,1,0.5766479546
2019-12-31,3025.5,10620,1,0.5830361074
2020-01-02,3053,10960,0.5,0.5862605872
2020-01-03,3056.5,10960,0.5,0.5962158779
